ano,mes,sigla_uf,tipo_veiculo,quantidade
2003,9,AC,bonde,
2003,12,AC,bonde,0
2003,3,AC,bonde,0
2003,10,AC,bonde,0
2003,7,AC,bonde,0
2003,5,AC,bonde,0
2003,2,AC,bonde,0
2003,4,AC,bonde,0
2003,6,AC,bonde,0
2003,11,AC,bonde,0
2003,1,AC,bonde,0
2003,8,AC,bonde,
2004,12,AC,bonde,0
2004,4,AC,bonde,0
2004,8,AC,bonde,0
2004,5,AC,bonde,0
2004,9,AC,bonde,0
2004,7,AC,bonde,0
2004,3,AC,bonde,0
2004,6,AC,bonde,0
2004,10,AC,bonde,0
2004,11,AC,bonde,0
2005,6,AC,bonde,0
2005,8,AC,bonde,0
2005,1,AC,bonde,0
2005,3,AC,bonde,0
2005,11,AC,bonde,0
2005,4,AC,bonde,0
2005,2,AC,bonde,0
2005,5,AC,bonde,0
2005,10,AC,bonde,0
2005,12,AC,bonde,0
2005,7,AC,bonde,0
2005,9,AC,bonde,0
2006,1,AC,bonde,0
2006,12,AC,bonde,0
2006,3,AC,bonde,0
2006,5,AC,bonde,0
2006,9,AC,bonde,0
2006,2,AC,bonde,0
2006,8,AC,bonde,0
2006,11,AC,bonde,0
2006,7,AC,bonde,0
2006,4,AC,bonde,0
2006,10,AC,bonde,0
2006,6,AC,bonde,0
2007,8,AC,bonde,0
2007,3,AC,bonde,0
2007,2,AC,bonde,0
2007,7,AC,bonde,0
2007,6,AC,bonde,0
2007,1,AC,bonde,0
2007,4,AC,bonde,0
2007,9,AC,bonde,0
2007,12,AC,bonde,0
2007,10,AC,bonde,0
2007,11,AC,bonde,0
2007,5,AC,bonde,0
2008,7,AC,bonde,0
2008,10,AC,bonde,0
2008,1,AC,bonde,0
2008,11,AC,bonde,0
2008,9,AC,bonde,0
2008,12,AC,bonde,0
2008,5,AC,bonde,0
2008,4,AC,bonde,0
2008,3,AC,bonde,0
2008,2,AC,bonde,0
2008,6,AC,bonde,0
2008,8,AC,bonde,0
2009,11,AC,bonde,0
2009,5,AC,bonde,0
2009,6,AC,bonde,0
2009,3,AC,bonde,0
2009,4,AC,bonde,0
2009,12,AC,bonde,0
2009,7,AC,bonde,0
2009,8,AC,bonde,0
2009,10,AC,bonde,0
2009,1,AC,bonde,0
2009,9,AC,bonde,0
2009,2,AC,bonde,0
2010,11,AC,bonde,0
2010,12,AC,bonde,0
2010,1,AC,bonde,0
2010,3,AC,bonde,0
2010,8,AC,bonde,0
2010,2,AC,bonde,0
2010,7,AC,bonde,0
2010,9,AC,bonde,0
2010,10,AC,bonde,0
2010,4,AC,bonde,0
2010,6,AC,bonde,0
2010,5,AC,bonde,0
2011,3,AC,bonde,0
2011,11,AC,bonde,0
2011,10,AC,bonde,0
2011,7,AC,bonde,0
2011,12,AC,bonde,0
2011,2,AC,bonde,0
2011,5,AC,bonde,0
2011,1,AC,bonde,0
2011,6,AC,bonde,0
2011,4,AC,bonde,0
2011,9,AC,bonde,0
2011,8,AC,bonde,0
2012,5,AC,bonde,0
2012,2,AC,bonde,0
2012,6,AC,bonde,0
2012,10,AC,bonde,0
2012,11,AC,bonde,0
2012,1,AC,bonde,0
2012,9,AC,bonde,0
2012,12,AC,bonde,0
2012,8,AC,bonde,0
2012,3,AC,bonde,0
2012,7,AC,bonde,0
2012,4,AC,bonde,0
2013,7,AC,bonde,0
2013,6,AC,bonde,0
2013,5,AC,bonde,0
2013,11,AC,bonde,0
2013,8,AC,bonde,0
2013,12,AC,bonde,0
2013,3,AC,bonde,0
2013,10,AC,bonde,0
2013,1,AC,bonde,0
2013,9,AC,bonde,0
2013,2,AC,bonde,0
2013,4,AC,bonde,0
2014,7,AC,bonde,0
2014,1,AC,bonde,0
2014,3,AC,bonde,0
2014,11,AC,bonde,0
2014,4,AC,bonde,0
2014,8,AC,bonde,0
2014,6,AC,bonde,0
2014,12,AC,bonde,0
2014,9,AC,bonde,0
2014,2,AC,bonde,0
2014,10,AC,bonde,0
2014,5,AC,bonde,0
2015,2,AC,bonde,0
2015,12,AC,bonde,0
2015,10,AC,bonde,0
2015,6,AC,bonde,0
2015,5,AC,bonde,0
2015,9,AC,bonde,0
2015,1,AC,bonde,0
2015,7,AC,bonde,0
2015,8,AC,bonde,0
2015,3,AC,bonde,0
2015,4,AC,bonde,0
2015,11,AC,bonde,0
2016,11,AC,bonde,0
2016,10,AC,bonde,0
2016,8,AC,bonde,0
2016,2,AC,bonde,0
2016,12,AC,bonde,0
2016,4,AC,bonde,0
2016,3,AC,bonde,0
2016,1,AC,bonde,0
2016,9,AC,bonde,0
2016,7,AC,bonde,0
2016,5,AC,bonde,0
2016,6,AC,bonde,0
2017,9,AC,bonde,0
2017,2,AC,bonde,0
2017,6,AC,bonde,0
2017,8,AC,bonde,0
2017,11,AC,bonde,0
2017,5,AC,bonde,0
2017,3,AC,bonde,0
2017,4,AC,bonde,0
2017,1,AC,bonde,0
2017,12,AC,bonde,0
2017,10,AC,bonde,0
2017,7,AC,bonde,0
2018,8,AC,bonde,0
2018,9,AC,bonde,0
2018,11,AC,bonde,0
2018,1,AC,bonde,0
2018,6,AC,bonde,0
2018,10,AC,bonde,0
2018,4,AC,bonde,0
2018,3,AC,bonde,0
2018,12,AC,bonde,0
2018,2,AC,bonde,0
2018,5,AC,bonde,0
2018,7,AC,bonde,0
2019,10,AC,bonde,0
2019,7,AC,bonde,0
2019,1,AC,bonde,0
2019,6,AC,bonde,0
2019,11,AC,bonde,0
2019,8,AC,bonde,0
2019,2,AC,bonde,0
2019,4,AC,bonde,0
2019,5,AC,bonde,0
2019,3,AC,bonde,0
2019,9,AC,bonde,0
2019,12,AC,bonde,0
2020,6,AC,bonde,0
2020,9,AC,bonde,0
2020,12,AC,bonde,0
2020,7,AC,bonde,0
2020,11,AC,bonde,0
2020,2,AC,bonde,0
2020,8,AC,bonde,0
2020,5,AC,bonde,0
2020,1,AC,bonde,0
2020,3,AC,bonde,0
2020,10,AC,bonde,0
2020,4,AC,bonde,0
2021,4,AC,bonde,0
2021,5,AC,bonde,0
2021,7,AC,bonde,0
2021,6,AC,bonde,0
2021,9,AC,bonde,0
2021,10,AC,bonde,0
2021,11,AC,bonde,0
2021,3,AC,bonde,0
2021,12,AC,bonde,0
2021,8,AC,bonde,0
2021,1,AC,bonde,0
2021,2,AC,bonde,0
2022,3,AC,bonde,0
2022,1,AC,bonde,0
2022,12,AC,bonde,0
2022,7,AC,bonde,0
2022,4,AC,bonde,0
2022,2,AC,bonde,0
2022,5,AC,bonde,0
2022,6,AC,bonde,0
2022,10,AC,bonde,0
2022,9,AC,bonde,0
2022,8,AC,bonde,0
2022,11,AC,bonde,0
2023,10,AC,bonde,0
2023,3,AC,bonde,0
2023,9,AC,bonde,0
2023,1,AC,bonde,0
2023,5,AC,bonde,0
2023,8,AC,bonde,0
2023,7,AC,bonde,0
2023,4,AC,bonde,0
2023,12,AC,bonde,0
2023,11,AC,bonde,0
2023,6,AC,bonde,0
2023,2,AC,bonde,0
2003,6,AC,onibus,368
2003,8,AC,onibus,
2003,2,AC,onibus,369
2003,12,AC,onibus,365
2003,11,AC,onibus,373
2003,1,AC,onibus,369
2003,5,AC,onibus,369
2003,7,AC,onibus,370
2003,9,AC,onibus,
2003,3,AC,onibus,372
2003,10,AC,onibus,366
2003,4,AC,onibus,370
2004,10,AC,onibus,378
2004,12,AC,onibus,380
2004,3,AC,onibus,362
2004,11,AC,onibus,379
2004,6,AC,onibus,373
2004,7,AC,onibus,373
2004,5,AC,onibus,374
2004,9,AC,onibus,374
2004,4,AC,onibus,362
2004,8,AC,onibus,374
2005,1,AC,onibus,381
2005,7,AC,onibus,404
2005,9,AC,onibus,406
2005,11,AC,onibus,406
2005,5,AC,onibus,389
2005,2,AC,onibus,388
2005,3,AC,onibus,389
2005,6,AC,onibus,392
2005,10,AC,onibus,405
2005,8,AC,onibus,407
2005,4,AC,onibus,389
2005,12,AC,onibus,409
2006,1,AC,onibus,410
2006,9,AC,onibus,435
2006,8,AC,onibus,413
2006,4,AC,onibus,412
2006,11,AC,onibus,439
2006,3,AC,onibus,409
2006,7,AC,onibus,411
2006,12,AC,onibus,439
2006,6,AC,onibus,421
2006,10,AC,onibus,438
2006,2,AC,onibus,410
2006,5,AC,onibus,415
2007,6,AC,onibus,444
2007,5,AC,onibus,443
2007,9,AC,onibus,454
2007,12,AC,onibus,460
2007,1,AC,onibus,439
2007,3,AC,onibus,438
2007,2,AC,onibus,438
2007,8,AC,onibus,450
2007,4,AC,onibus,440
2007,7,AC,onibus,446
2007,11,AC,onibus,457
2007,10,AC,onibus,456
2008,3,AC,onibus,467
2008,2,AC,onibus,462
2008,4,AC,onibus,469
2008,12,AC,onibus,489
2008,6,AC,onibus,471
2008,5,AC,onibus,471
2008,11,AC,onibus,487
2008,8,AC,onibus,477
2008,9,AC,onibus,482
2008,1,AC,onibus,462
2008,7,AC,onibus,473
2008,10,AC,onibus,483
2009,1,AC,onibus,489
2009,2,AC,onibus,492
2009,4,AC,onibus,506
2009,8,AC,onibus,512
2009,9,AC,onibus,516
2009,10,AC,onibus,515
2009,7,AC,onibus,512
2009,6,AC,onibus,510
2009,12,AC,onibus,518
2009,3,AC,onibus,493
2009,5,AC,onibus,508
2009,11,AC,onibus,515
2010,12,AC,onibus,583
2010,10,AC,onibus,568
2010,9,AC,onibus,564
2010,6,AC,onibus,523
2010,11,AC,onibus,572
2010,4,AC,onibus,519
2010,8,AC,onibus,561
2010,2,AC,onibus,517
2010,5,AC,onibus,520
2010,7,AC,onibus,547
2010,1,AC,onibus,519
2010,3,AC,onibus,517
2011,7,AC,onibus,640
2011,2,AC,onibus,615
2011,10,AC,onibus,655
2011,9,AC,onibus,648
2011,3,AC,onibus,620
2011,4,AC,onibus,635
2011,6,AC,onibus,639
2011,12,AC,onibus,676
2011,8,AC,onibus,646
2011,5,AC,onibus,636
2011,1,AC,onibus,584
2011,11,AC,onibus,664
2012,11,AC,onibus,729
2012,8,AC,onibus,724
2012,10,AC,onibus,726
2012,12,AC,onibus,734
2012,2,AC,onibus,688
2012,3,AC,onibus,702
2012,9,AC,onibus,726
2012,1,AC,onibus,680
2012,4,AC,onibus,703
2012,6,AC,onibus,720
2012,7,AC,onibus,723
2012,5,AC,onibus,713
2013,12,AC,onibus,921
2013,8,AC,onibus,798
2013,9,AC,onibus,890
2013,10,AC,onibus,899
2013,2,AC,onibus,737
2013,3,AC,onibus,759
2013,1,AC,onibus,736
2013,6,AC,onibus,785
2013,5,AC,onibus,782
2013,7,AC,onibus,793
2013,4,AC,onibus,766
2013,11,AC,onibus,920
2014,5,AC,onibus,935
2014,3,AC,onibus,929
2014,6,AC,onibus,941
2014,11,AC,onibus,989
2014,12,AC,onibus,1010
2014,8,AC,onibus,963
2014,7,AC,onibus,952
2014,1,AC,onibus,923
2014,9,AC,onibus,971
2014,10,AC,onibus,972
2014,2,AC,onibus,928
2014,4,AC,onibus,932
2015,8,AC,onibus,1032
2015,10,AC,onibus,1038
2015,2,AC,onibus,1012
2015,1,AC,onibus,1010
2015,6,AC,onibus,1026
2015,11,AC,onibus,1043
2015,5,AC,onibus,1022
2015,3,AC,onibus,1018
2015,12,AC,onibus,1044
2015,7,AC,onibus,1030
2015,9,AC,onibus,1035
2015,4,AC,onibus,1020
2016,6,AC,onibus,1029
2016,11,AC,onibus,1039
2016,12,AC,onibus,1047
2016,7,AC,onibus,1027
2016,8,AC,onibus,1028
2016,3,AC,onibus,1038
2016,1,AC,onibus,1044
2016,9,AC,onibus,1031
2016,5,AC,onibus,1039
2016,10,AC,onibus,1035
2016,4,AC,onibus,1039
2016,2,AC,onibus,1045
2017,9,AC,onibus,1116
2017,12,AC,onibus,1126
2017,2,AC,onibus,1049
2017,8,AC,onibus,1110
2017,6,AC,onibus,1100
2017,10,AC,onibus,1119
2017,3,AC,onibus,1070
2017,1,AC,onibus,1048
2017,4,AC,onibus,1074
2017,11,AC,onibus,1122
2017,5,AC,onibus,1097
2017,7,AC,onibus,1100
2018,12,AC,onibus,1159
2018,6,AC,onibus,1135
2018,7,AC,onibus,1135
2018,4,AC,onibus,1135
2018,10,AC,onibus,1146
2018,9,AC,onibus,1143
2018,5,AC,onibus,1135
2018,11,AC,onibus,1155
2018,3,AC,onibus,1133
2018,8,AC,onibus,1140
2018,1,AC,onibus,1130
2018,2,AC,onibus,1131
2019,7,AC,onibus,1212
2019,1,AC,onibus,1160
2019,9,AC,onibus,1224
2019,2,AC,onibus,1162
2019,3,AC,onibus,1168
2019,11,AC,onibus,1227
2019,12,AC,onibus,1228
2019,10,AC,onibus,1225
2019,5,AC,onibus,1190
2019,4,AC,onibus,1175
2019,6,AC,onibus,1194
2019,8,AC,onibus,1220
2020,6,AC,onibus,1244
2020,11,AC,onibus,1322
2020,7,AC,onibus,1245
2020,1,AC,onibus,1240
2020,4,AC,onibus,1243
2020,3,AC,onibus,1243
2020,12,AC,onibus,1348
2020,5,AC,onibus,1244
2020,8,AC,onibus,1249
2020,10,AC,onibus,1274
2020,2,AC,onibus,1246
2020,9,AC,onibus,1267
2021,4,AC,onibus,1361
2021,7,AC,onibus,1352
2021,12,AC,onibus,1377
2021,5,AC,onibus,1356
2021,10,AC,onibus,1357
2021,3,AC,onibus,1357
2021,9,AC,onibus,1352
2021,8,AC,onibus,1353
2021,11,AC,onibus,1376
2021,1,AC,onibus,1354
2021,2,AC,onibus,1354
2021,6,AC,onibus,1350
2022,7,AC,onibus,1420
2022,3,AC,onibus,1386
2022,6,AC,onibus,1412
2022,8,AC,onibus,1433
2022,5,AC,onibus,1405
2022,12,AC,onibus,1455
2022,10,AC,onibus,1449
2022,4,AC,onibus,1404
2022,9,AC,onibus,1445
2022,1,AC,onibus,1378
2022,11,AC,onibus,1452
2022,2,AC,onibus,1377
2023,7,AC,onibus,1435
2023,4,AC,onibus,1447
2023,5,AC,onibus,1435
2023,6,AC,onibus,1434
2023,10,AC,onibus,1437
2023,3,AC,onibus,1452
2023,8,AC,onibus,1436
2023,9,AC,onibus,1434
2023,1,AC,onibus,1455
2023,12,AC,onibus,1440
2023,11,AC,onibus,1443
2023,2,AC,onibus,1458
2003,8,AC,outros,
2003,10,AC,outros,2
2003,12,AC,outros,2
2003,5,AC,outros,2
2003,4,AC,outros,2
2003,11,AC,outros,2
2003,2,AC,outros,3
2003,1,AC,outros,3
2003,3,AC,outros,3
2003,6,AC,outros,2
2003,9,AC,outros,
2003,7,AC,outros,2
2004,7,AC,outros,2
2004,10,AC,outros,2
2004,9,AC,outros,2
2004,4,AC,outros,2
2004,11,AC,outros,2
2004,3,AC,outros,2
2004,12,AC,outros,2
2004,8,AC,outros,2
2004,6,AC,outros,2
2004,5,AC,outros,2
2005,1,AC,outros,2
2005,4,AC,outros,2
2005,3,AC,outros,2
2005,2,AC,outros,2
2005,12,AC,outros,2
2005,7,AC,outros,2
2005,10,AC,outros,2
2005,9,AC,outros,2
2005,5,AC,outros,2
2005,11,AC,outros,2
2005,6,AC,outros,2
2005,8,AC,outros,2
2006,5,AC,outros,2
2006,1,AC,outros,2
2006,3,AC,outros,2
2006,11,AC,outros,2
2006,9,AC,outros,2
2006,2,AC,outros,2
2006,7,AC,outros,2
2006,4,AC,outros,2
2006,6,AC,outros,2
2006,12,AC,outros,2
2006,10,AC,outros,2
2006,8,AC,outros,2
2007,12,AC,outros,1
2007,5,AC,outros,1
2007,8,AC,outros,1
2007,2,AC,outros,1
2007,10,AC,outros,1
2007,4,AC,outros,1
2007,11,AC,outros,1
2007,7,AC,outros,1
2007,9,AC,outros,1
2007,3,AC,outros,1
2007,6,AC,outros,1
2007,1,AC,outros,1
2008,10,AC,outros,1
2008,4,AC,outros,1
2008,3,AC,outros,1
2008,9,AC,outros,1
2008,7,AC,outros,1
2008,8,AC,outros,1
2008,12,AC,outros,1
2008,6,AC,outros,1
2008,1,AC,outros,1
2008,11,AC,outros,1
2008,2,AC,outros,1
2008,5,AC,outros,1
2009,5,AC,outros,2
2009,10,AC,outros,2
2009,2,AC,outros,2
2009,12,AC,outros,2
2009,11,AC,outros,2
2009,6,AC,outros,2
2009,9,AC,outros,2
2009,8,AC,outros,2
2009,7,AC,outros,2
2009,4,AC,outros,2
2009,1,AC,outros,1
2009,3,AC,outros,2
2010,11,AC,outros,3
2010,10,AC,outros,3
2010,9,AC,outros,3
2010,12,AC,outros,4
2010,7,AC,outros,3
2010,8,AC,outros,3
2010,5,AC,outros,3
2010,4,AC,outros,3
2010,6,AC,outros,3
2010,1,AC,outros,2
2010,2,AC,outros,2
2010,3,AC,outros,2
2011,8,AC,outros,7
2011,10,AC,outros,7
2011,4,AC,outros,6
2011,12,AC,outros,7
2011,3,AC,outros,6
2011,11,AC,outros,7
2011,7,AC,outros,7
2011,9,AC,outros,7
2011,5,AC,outros,7
2011,1,AC,outros,6
2011,6,AC,outros,7
2011,2,AC,outros,6
2012,10,AC,outros,7
2012,7,AC,outros,7
2012,11,AC,outros,7
2012,8,AC,outros,7
2012,1,AC,outros,7
2012,5,AC,outros,7
2012,3,AC,outros,7
2012,12,AC,outros,7
2012,4,AC,outros,7
2012,6,AC,outros,7
2012,9,AC,outros,7
2012,2,AC,outros,7
2013,9,AC,outros,8
2013,6,AC,outros,8
2013,11,AC,outros,8
2013,4,AC,outros,8
2013,8,AC,outros,8
2013,7,AC,outros,8
2013,1,AC,outros,7
2013,10,AC,outros,8
2013,12,AC,outros,8
2013,2,AC,outros,7
2013,5,AC,outros,8
2013,3,AC,outros,8
2014,8,AC,outros,15
2014,5,AC,outros,14
2014,12,AC,outros,17
2014,2,AC,outros,10
2014,10,AC,outros,15
2014,6,AC,outros,14
2014,3,AC,outros,10
2014,9,AC,outros,15
2014,4,AC,outros,10
2014,1,AC,outros,8
2014,11,AC,outros,15
2014,7,AC,outros,15
2015,11,AC,outros,19
2015,4,AC,outros,17
2015,7,AC,outros,19
2015,3,AC,outros,17
2015,8,AC,outros,19
2015,1,AC,outros,17
2015,9,AC,outros,19
2015,2,AC,outros,17
2015,6,AC,outros,19
2015,12,AC,outros,19
2015,10,AC,outros,19
2015,5,AC,outros,18
2016,6,AC,outros,21
2016,11,AC,outros,22
2016,12,AC,outros,22
2016,4,AC,outros,21
2016,10,AC,outros,22
2016,1,AC,outros,19
2016,3,AC,outros,21
2016,2,AC,outros,19
2016,9,AC,outros,22
2016,7,AC,outros,21
2016,8,AC,outros,22
2016,5,AC,outros,21
2017,7,AC,outros,22
2017,1,AC,outros,22
2017,2,AC,outros,22
2017,6,AC,outros,22
2017,4,AC,outros,22
2017,8,AC,outros,23
2017,10,AC,outros,24
2017,3,AC,outros,22
2017,11,AC,outros,24
2017,12,AC,outros,24
2017,9,AC,outros,23
2017,5,AC,outros,22
2018,9,AC,outros,25
2018,5,AC,outros,24
2018,11,AC,outros,25
2018,2,AC,outros,24
2018,7,AC,outros,24
2018,4,AC,outros,24
2018,10,AC,outros,25
2018,3,AC,outros,24
2018,1,AC,outros,24
2018,8,AC,outros,25
2018,12,AC,outros,25
2018,6,AC,outros,24
2019,9,AC,outros,26
2019,4,AC,outros,25
2019,10,AC,outros,26
2019,7,AC,outros,26
2019,2,AC,outros,25
2019,1,AC,outros,25
2019,3,AC,outros,25
2019,12,AC,outros,26
2019,11,AC,outros,26
2019,6,AC,outros,26
2019,8,AC,outros,26
2019,5,AC,outros,26
2020,3,AC,outros,27
2020,6,AC,outros,28
2020,1,AC,outros,26
2020,4,AC,outros,27
2020,10,AC,outros,29
2020,5,AC,outros,27
2020,7,AC,outros,28
2020,2,AC,outros,27
2020,12,AC,outros,30
2020,8,AC,outros,28
2020,9,AC,outros,30
2020,11,AC,outros,30
2021,11,AC,outros,33
2021,7,AC,outros,31
2021,8,AC,outros,31
2021,3,AC,outros,31
2021,6,AC,outros,31
2021,5,AC,outros,31
2021,9,AC,outros,32
2021,4,AC,outros,32
2021,12,AC,outros,34
2021,10,AC,outros,33
2021,2,AC,outros,30
2021,1,AC,outros,30
2022,9,AC,outros,47
2022,1,AC,outros,34
2022,12,AC,outros,47
2022,4,AC,outros,1371
2022,11,AC,outros,47
2022,6,AC,outros,1371
2022,3,AC,outros,1372
2022,2,AC,outros,1371
2022,7,AC,outros,1371
2022,10,AC,outros,47
2022,8,AC,outros,69
2022,5,AC,outros,1371
2023,5,AC,outros,51
2023,4,AC,outros,51
2023,1,AC,outros,47
2023,11,AC,outros,54
2023,3,AC,outros,47
2023,8,AC,outros,52
2023,9,AC,outros,52
2023,6,AC,outros,51
2023,2,AC,outros,47
2023,10,AC,outros,53
2023,12,AC,outros,54
2023,7,AC,outros,51
2003,1,AC,reboque,526
2003,12,AC,reboque,643
2003,4,AC,reboque,533
2003,7,AC,reboque,566
2003,8,AC,reboque,
2003,2,AC,reboque,535
2003,10,AC,reboque,624
2003,6,AC,reboque,549
2003,11,AC,reboque,629
2003,9,AC,reboque,
2003,5,AC,reboque,543
2003,3,AC,reboque,526
2004,12,AC,reboque,715
2004,11,AC,reboque,709
2004,9,AC,reboque,702
2004,4,AC,reboque,667
2004,3,AC,reboque,663
2004,10,AC,reboque,707
2004,5,AC,reboque,674
2004,6,AC,reboque,679
2004,7,AC,reboque,688
2004,8,AC,reboque,699
2005,12,AC,reboque,762
2005,1,AC,reboque,717
2005,2,AC,reboque,723
2005,5,AC,reboque,734
2005,4,AC,reboque,729
2005,10,AC,reboque,759
2005,11,AC,reboque,760
2005,8,AC,reboque,751
2005,3,AC,reboque,725
2005,7,AC,reboque,750
2005,6,AC,reboque,743
2005,9,AC,reboque,757
2006,8,AC,reboque,848
2006,10,AC,reboque,784
2006,4,AC,reboque,778
2006,2,AC,reboque,770
2006,12,AC,reboque,801
2006,9,AC,reboque,784
2006,3,AC,reboque,773
2006,7,AC,reboque,838
2006,11,AC,reboque,793
2006,5,AC,reboque,783
2006,1,AC,reboque,765
2006,6,AC,reboque,786
2007,9,AC,reboque,847
2007,8,AC,reboque,834
2007,12,AC,reboque,859
2007,2,AC,reboque,812
2007,4,AC,reboque,817
2007,1,AC,reboque,802
2007,11,AC,reboque,852
2007,10,AC,reboque,852
2007,5,AC,reboque,821
2007,6,AC,reboque,826
2007,7,AC,reboque,829
2007,3,AC,reboque,815
2008,6,AC,reboque,894
2008,5,AC,reboque,889
2008,2,AC,reboque,862
2008,8,AC,reboque,916
2008,3,AC,reboque,870
2008,12,AC,reboque,955
2008,7,AC,reboque,906
2008,1,AC,reboque,862
2008,10,AC,reboque,938
2008,11,AC,reboque,954
2008,9,AC,reboque,931
2008,4,AC,reboque,879
2009,11,AC,reboque,1049
2009,3,AC,reboque,987
2009,12,AC,reboque,1053
2009,7,AC,reboque,1010
2009,9,AC,reboque,1033
2009,2,AC,reboque,986
2009,10,AC,reboque,1046
2009,1,AC,reboque,964
2009,8,AC,reboque,1021
2009,5,AC,reboque,998
2009,4,AC,reboque,993
2009,6,AC,reboque,1004
2010,1,AC,reboque,1063
2010,11,AC,reboque,1158
2010,4,AC,reboque,1083
2010,9,AC,reboque,1139
2010,12,AC,reboque,1171
2010,2,AC,reboque,1072
2010,8,AC,reboque,1138
2010,6,AC,reboque,1120
2010,7,AC,reboque,1129
2010,5,AC,reboque,1103
2010,3,AC,reboque,1079
2010,10,AC,reboque,1153
2011,10,AC,reboque,1265
2011,7,AC,reboque,1232
2011,9,AC,reboque,1251
2011,3,AC,reboque,1198
2011,1,AC,reboque,1180
2011,2,AC,reboque,1188
2011,12,AC,reboque,1288
2011,5,AC,reboque,1213
2011,4,AC,reboque,1207
2011,11,AC,reboque,1272
2011,8,AC,reboque,1239
2011,6,AC,reboque,1222
2012,8,AC,reboque,1424
2012,5,AC,reboque,1358
2012,11,AC,reboque,1469
2012,6,AC,reboque,1373
2012,12,AC,reboque,1475
2012,9,AC,reboque,1443
2012,10,AC,reboque,1462
2012,7,AC,reboque,1403
2012,2,AC,reboque,1313
2012,1,AC,reboque,1302
2012,3,AC,reboque,1324
2012,4,AC,reboque,1337
2013,8,AC,reboque,1650
2013,10,AC,reboque,1718
2013,11,AC,reboque,1743
2013,3,AC,reboque,1522
2013,4,AC,reboque,1548
2013,7,AC,reboque,1616
2013,12,AC,reboque,1771
2013,5,AC,reboque,1574
2013,2,AC,reboque,1491
2013,1,AC,reboque,1481
2013,6,AC,reboque,1592
2013,9,AC,reboque,1684
2014,5,AC,reboque,1891
2014,1,AC,reboque,1796
2014,2,AC,reboque,1826
2014,10,AC,reboque,2042
2014,4,AC,reboque,1875
2014,11,AC,reboque,2065
2014,7,AC,reboque,1950
2014,6,AC,reboque,1908
2014,8,AC,reboque,1973
2014,12,AC,reboque,2088
2014,3,AC,reboque,1855
2014,9,AC,reboque,2013
2015,11,AC,reboque,2411
2015,2,AC,reboque,2139
2015,9,AC,reboque,2364
2015,3,AC,reboque,2162
2015,1,AC,reboque,2107
2015,4,AC,reboque,2177
2015,5,AC,reboque,2224
2015,7,AC,reboque,2292
2015,10,AC,reboque,2397
2015,8,AC,reboque,2334
2015,12,AC,reboque,2430
2015,6,AC,reboque,2262
2016,12,AC,reboque,2747
2016,2,AC,reboque,2468
2016,8,AC,reboque,2638
2016,6,AC,reboque,2578
2016,4,AC,reboque,2517
2016,10,AC,reboque,2695
2016,1,AC,reboque,2452
2016,3,AC,reboque,2491
2016,5,AC,reboque,2546
2016,7,AC,reboque,2609
2016,9,AC,reboque,2673
2016,11,AC,reboque,2721
2017,2,AC,reboque,2770
2017,10,AC,reboque,2974
2017,12,AC,reboque,3006
2017,1,AC,reboque,2767
2017,3,AC,reboque,2793
2017,8,AC,reboque,2908
2017,11,AC,reboque,2992
2017,9,AC,reboque,2957
2017,5,AC,reboque,2837
2017,7,AC,reboque,2877
2017,4,AC,reboque,2810
2017,6,AC,reboque,2858
2018,3,AC,reboque,3062
2018,5,AC,reboque,3111
2018,6,AC,reboque,3134
2018,10,AC,reboque,3237
2018,12,AC,reboque,3264
2018,11,AC,reboque,3254
2018,2,AC,reboque,3041
2018,7,AC,reboque,3164
2018,9,AC,reboque,3213
2018,8,AC,reboque,3199
2018,4,AC,reboque,3086
2018,1,AC,reboque,3028
2019,10,AC,reboque,3515
2019,6,AC,reboque,3394
2019,4,AC,reboque,3350
2019,8,AC,reboque,3472
2019,9,AC,reboque,3493
2019,5,AC,reboque,3375
2019,11,AC,reboque,3538
2019,3,AC,reboque,3325
2019,12,AC,reboque,3560
2019,2,AC,reboque,3303
2019,7,AC,reboque,3430
2019,1,AC,reboque,3286
2020,7,AC,reboque,3733
2020,9,AC,reboque,3822
2020,2,AC,reboque,3617
2020,11,AC,reboque,3902
2020,3,AC,reboque,3634
2020,8,AC,reboque,3771
2020,6,AC,reboque,3684
2020,4,AC,reboque,3656
2020,5,AC,reboque,3669
2020,12,AC,reboque,3946
2020,1,AC,reboque,3592
2020,10,AC,reboque,3859
2021,11,AC,reboque,4260
2021,1,AC,reboque,3978
2021,10,AC,reboque,4229
2021,3,AC,reboque,4034
2021,7,AC,reboque,4145
2021,6,AC,reboque,4104
2021,12,AC,reboque,4276
2021,2,AC,reboque,3999
2021,4,AC,reboque,4058
2021,8,AC,reboque,4172
2021,9,AC,reboque,4214
2021,5,AC,reboque,4083
2022,8,AC,reboque,4524
2022,5,AC,reboque,3111
2022,2,AC,reboque,3021
2022,10,AC,reboque,4642
2022,6,AC,reboque,3146
2022,9,AC,reboque,4593
2022,4,AC,reboque,3076
2022,1,AC,reboque,4299
2022,7,AC,reboque,3185
2022,3,AC,reboque,3050
2022,11,AC,reboque,4679
2022,12,AC,reboque,4710
2023,11,AC,reboque,5227
2023,7,AC,reboque,5063
2023,12,AC,reboque,5259
2023,3,AC,reboque,4857
2023,2,AC,reboque,4805
2023,1,AC,reboque,4765
2023,4,AC,reboque,4894
2023,10,AC,reboque,5180
